Nominal,Empirical,kfold,subset,upper,lower,flat_empirical,flat_upper,flat_lower,Model
0.7,0.743389066761532,All,,0.753175026680897,0.733603106842168,0.0433890667615321,0.0531750266808966,0.0336031068421677,VAR
0.75,0.799833985533025,All,,0.807660381833274,0.790697260761295,0.049833985533025,0.0576603818332741,0.0406972607612949,VAR
0.8,0.843827819281395,All,,0.851417052057394,0.835402585082414,0.0438278192813945,0.0514170520573936,0.0354025850824142,VAR
0.85,0.886398671884264,All,,0.893457251274754,0.880051583066524,0.0363986718842643,0.043457251274754,0.0300515830665243,VAR
0.9,0.924581999288509,All,,0.930454761057749,0.919064982805645,0.0245819992885095,0.0304547610577494,0.0190649828056445,VAR
0.95,0.95671765682438,All,,0.960630854974505,0.952448713387881,0.00671765682438041,0.010630854974505,0.002448713387881,VAR
0.05,0.0262065694296217,All,,0.0294082770069963,0.0231234436143721,-0.0237934305703783,-0.0205917229930037,-0.0268765563856279,MC
0.1,0.0570378275821179,All,,0.0614253527807423,0.0522886280090122,-0.0429621724178821,-0.0385746472192577,-0.0477113719909878,MC
0.15,0.0942725008893632,All,,0.100563263370094,0.0881003201707577,-0.0557274991106368,-0.0494367366299063,-0.0618996798292423,MC
0.2,0.136369026443733,All,,0.143839677457607,0.129609866002609,-0.0636309735562671,-0.056160322542393,-0.0703901339973912,MC
0.25,0.174908099134353,All,,0.182203842049093,0.167431519032373,-0.0750919008656469,-0.0677961579509072,-0.0825684809676272,MC
0.3,0.219139096406973,All,,0.228151310328471,0.210008300723349,-0.0808609035930274,-0.0718486896715285,-0.0899916992766512,MC
0.35,0.268469109450966,All,,0.278086090359303,0.259507292778371,-0.0815308905490336,-0.0719139096406972,-0.0904927072216293,MC
0.4,0.312818688485711,All,,0.322604648405075,0.303744219139096,-0.0871813115142892,-0.0773953515949247,-0.0962557808609036,MC
0.45,0.35847266690383,All,,0.368314953160204,0.34862445155935,-0.0915273330961698,-0.0816850468397961,-0.10137554844065,MC
0.5,0.406261117040199,All,,0.416639985770189,0.395707340211076,-0.0937388829598008,-0.0833600142298114,-0.104292659788924,MC
0.55,0.47788450136369,All,,0.48844420728092,0.465540139926479,-0.0721154986363098,-0.0615557927190799,-0.0844598600735207,MC
0.6,0.552116684453931,All,,0.56178406261117,0.541681489386932,-0.047883315546069,-0.0382159373888296,-0.0583185106130677,MC
0.65,0.610577493181549,All,,0.621074943673663,0.599899205502194,-0.0394225068184514,-0.028925056326337,-0.0501007944978062,MC
0.7,0.665362267283292,All,,0.675204553539666,0.655101980315427,-0.0346377327167081,-0.0247954464603344,-0.0448980196845725,MC
0.75,0.719672714336535,All,,0.728865765445275,0.710716826752046,-0.030327285663465,-0.0211342345547255,-0.0392831732479544,MC
0.8,0.778133523064153,All,,0.787270247835883,0.769595636191154,-0.0218664769358473,-0.0127297521641172,-0.0304043638088463,MC
0.85,0.834104114787146,All,,0.841817858413376,0.826452626586031,-0.0158958852128542,-0.008182141586624,-0.023547373413969,MC
0.9,0.892327759990513,All,,0.898731175145263,0.885618996798293,-0.00767224000948652,-0.00126882485473734,-0.0143810032017077,MC
0.95,0.943436499466382,All,,0.948242025376497,0.938512391794142,-0.00656350053361787,-0.0017579746235028,-0.0114876082058579,MC
0.05,0.0785011265267402,All,,0.0842553065338551,0.0727469465196253,0.0285011265267402,0.0342553065338551,0.0227469465196253,EMD
0.1,0.136250444681608,All,,0.144088699158069,0.129011028103878,0.036250444681608,0.0440886991580695,0.0290110281038776,EMD
0.15,0.194592671647101,All,,0.202899324083956,0.18574943673663,0.0445926716471007,0.0528993240839559,0.0357494367366299,EMD
0.2,0.255662279141468,All,,0.263788094391083,0.246768646982094,0.055662279141468,0.0637880943910826,0.0467686469820942,EMD
0.25,0.31969643068896,All,,0.328945808134709,0.310621961342346,0.06969643068896,0.0789458081347089,0.0606219613423455,EMD
0.3,0.384086327522827,All,,0.394877267876201,0.373176805407328,0.084086327522827,0.0948772678762007,0.0731768054073284,EMD
0.35,0.445986007352069,All,,0.456421202419068,0.43465848452508,0.0959860073520692,0.106421202419068,0.0846584845250801,EMD
0.4,0.510731649472311,All,,0.521285426301435,0.500589944266572,0.110731649472311,0.121285426301435,0.100589944266572,EMD
0.45,0.578323253883553,All,,0.588171469228033,0.567046128305467,0.128323253883553,0.138171469228033,0.117046128305467,EMD
0.5,0.635835408514171,All,,0.646513696193525,0.626342938456066,0.135835408514171,0.146513696193525,0.126342938456065,EMD
0.55,0.693228981382663,All,,0.702359777066287,0.683443021463299,0.143228981382663,0.152359777066287,0.133443021463299,EMD
0.6,0.737578560417408,All,,0.747420846673782,0.727193762599312,0.137578560417408,0.147420846673782,0.127193762599312,EMD
0.65,0.774931815486778,All,,0.784124866595518,0.765495671765683,0.124931815486778,0.134124866595518,0.115495671765682,EMD
0.7,0.814063796988023,All,,0.821478121664888,0.805407328352899,0.114063796988023,0.121478121664888,0.105407328352899,EMD
0.75,0.848926835052769,All,,0.856696905016009,0.84086327522827,0.0989268350527689,0.106696905016009,0.0908632752282699,EMD
0.8,0.884264200166015,All,,0.890374125459504,0.877623621487015,0.0842642001660144,0.0903741254595043,0.0776236214870153,EMD
0.85,0.912368077789636,All,,0.91841574765801,0.906077315308906,0.0623680777896359,0.0684157476580102,0.0560773153089055,EMD
0.9,0.938456065457133,All,,0.943143009605123,0.933769121309143,0.0384560654571327,0.0431430096051227,0.0337691213091427,EMD
0.95,0.962290999644255,All,,0.966678524842879,0.95819696430689,0.0122909996442547,0.0166785248428792,0.00819696430688965,EMD
